id,docking_score,num_conformers,smiles,Molecule,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
7403,-9.279512,206,CC1(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)C=[S-]CCC1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1(C)CCC[S-]=C1,C24H27N3O4S,453.55,32,6,0.29,9,4,5,133.0,134.94,0.0,3.11,2.25,1.88,1.07,1.66,-4.16,0.0317,6.98e-05,Moderately soluble,-5.61,0.00111,2.44e-06,Moderately soluble,-3.67,0.0972,0.000214,Soluble,High,No,Yes,No,No,No,No,No,-6.86,0,1,0,1,0,0.56,1,5,2,5.24
18878,-9.279077,51,O=C(OCC=CC=C=[C-]O)c1cc(NN=C2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(NN=C2CCCCC2)ccc1NC1=CNC(C=C1)O,C24H27N4O4,435.5,32,6,0.29,9,5,5,128.02,115.21,2.9,3.6,3.13,1.9,2.52,2.81,-4.35,0.0193,4.44e-05,Moderately soluble,-5.71,0.000856,1.97e-06,Moderately soluble,-3.75,0.078,0.000179,Soluble,High,No,Yes,No,No,Yes,No,Yes,-6.4,0,0,0,0,0,0.56,0,4,3,4.85
18924,-9.279077,51,O=C(OCC=CC=C=[C-]O)c1cc(N[N+]=C2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(N[N+]=C2CCCCC2)ccc1NC1=CNC(C=C1)O,C24H27N4O4,435.5,32,6,0.29,9,5,5,127.73,115.21,0.0,3.6,2.47,1.9,2.52,2.1,-4.35,0.0193,4.44e-05,Moderately soluble,-5.71,0.000856,1.97e-06,Moderately soluble,-3.75,0.078,0.000179,Soluble,High,No,Yes,No,No,No,No,No,-6.4,0,0,0,0,0,0.55,0,4,3,4.85
16684,-9.276364,175,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCC=[S-]C2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1C[S-]=CCC1,C23H25N3O4S,439.53,31,6,0.26,9,4,5,128.15,134.94,0.0,2.5,1.86,1.67,0.56,1.32,-3.69,0.0899,0.000205,Soluble,-4.98,0.00461,1.05e-05,Moderately soluble,-3.08,0.368,0.000838,Soluble,High,No,Yes,No,No,No,No,No,-7.21,0,0,0,1,0,0.56,1,5,2,5.04
9713,-9.276171,112,CCCC([O-])Nc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,CCCC(Nc1ccc(c(c1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O)[O-],C22H25N3O5,411.45,30,6,0.27,11,5,5,116.47,125.91,2.28,3.15,2.37,1.14,1.47,2.08,-3.8,0.0656,0.000159,Soluble,-5.46,0.00141,3.44e-06,Moderately soluble,-2.74,0.75,0.00182,Soluble,High,No,Yes,No,No,Yes,No,No,-6.57,0,0,1,0,0,0.56,0,4,2,4.82
6682,-9.274013,52,CC(=CC=C=[C-]O)COC(=O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=C(COC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1)C,C25H30N3O4,436.52,32,6,0.36,9,4,5,129.14,102.85,3.96,4.85,3.53,2.16,2.48,3.39,-5.15,0.00311,7.13e-06,Moderately soluble,-6.74,7.87e-05,1.8e-07,Poorly soluble,-3.87,0.0589,0.000135,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.52,0,0,0,0,0,0.56,0,3,3,4.79
11148,-9.274013,52,C[C+](=CC=C=[C-]O)COC(=O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=[C+](COC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1)C,C25H30N3O4,436.52,32,6,0.36,9,4,5,129.14,102.85,0.0,4.85,3.53,2.16,2.48,2.6,-5.15,0.00311,7.13e-06,Moderately soluble,-6.74,7.87e-05,1.8e-07,Poorly soluble,-3.87,0.0589,0.000135,Soluble,High,No,Yes,No,No,Yes,No,No,-5.52,0,0,0,0,0,0.55,0,3,3,4.79
16664,-9.273869,86,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCC(Br)CC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCC(CC1)Br,C24H27BrN3O4,501.39,32,6,0.33,9,4,5,132.21,102.85,4.62,4.52,3.52,2.26,2.5,3.48,-5.34,0.00229,4.56e-06,Moderately soluble,-6.4,0.000199,3.97e-07,Poorly soluble,-4.04,0.0463,9.23e-05,Moderately soluble,High,No,Yes,No,No,Yes,No,Yes,-6.15,1,2,0,0,0,0.56,0,4,3,5.23
4121,-9.273644,110,C=CCCCC[C-]NC1C=C(NC2=CNC(O)C=C2)C(C(=O)OCC=CC=C=[C-]O)=C1,Molecule 1,C=CCCCC[C-]NC1C=C(C(=C1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O,C24H28N3O4,422.5,31,0,0.33,14,5,5,122.09,102.85,0.0,3.33,2.21,1.15,2.45,1.83,-3.63,0.0983,0.000233,Soluble,-5.17,0.00288,6.81e-06,Moderately soluble,-2.67,0.903,0.00214,Soluble,High,No,Yes,No,No,Yes,No,No,-6.51,0,0,1,0,0,0.56,0,4,2,5.46
16511,-9.272948,63,O=C(OCC=CC=C=[C-]O)c1cc(N=NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(N=NC2CCCCC2)ccc1NC1=CNC(C=C1)O,C24H27N4O4,435.5,32,6,0.33,9,6,4,125.41,115.54,4.57,4.27,4.01,1.9,3.2,3.59,-4.77,0.00731,1.68e-05,Moderately soluble,-6.41,0.00017,3.9e-07,Poorly soluble,-3.53,0.129,0.000296,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.92,0,0,0,0,0,0.56,1,4,3,4.77
19138,-9.272948,63,O=C(OCC=CC=C=[C-]O)c1cc([N+]=NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)[N+]=NC1CCCCC1,C24H27N4O4,435.5,32,6,0.33,9,6,4,125.12,115.54,0.0,4.27,3.34,1.9,3.2,2.54,-4.77,0.00731,1.68e-05,Moderately soluble,-6.41,0.00017,3.9e-07,Poorly soluble,-3.53,0.129,0.000296,Soluble,High,No,Yes,No,No,Yes,No,No,-5.92,0,0,0,0,0,0.55,1,4,3,4.77
16518,-9.272948,63,O=C(OCC=CC=C=[C-]O)c1cc(N=[N+]C2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(N=[N+]C2CCCCC2)ccc1NC1=CNC(C=C1)O,C24H27N4O4,435.5,32,6,0.33,9,6,4,125.12,115.54,0.0,4.27,3.34,1.9,3.2,2.54,-4.77,0.00731,1.68e-05,Moderately soluble,-6.41,0.00017,3.9e-07,Poorly soluble,-3.53,0.129,0.000296,Soluble,High,No,Yes,No,No,Yes,No,No,-5.92,0,0,0,0,0,0.55,1,4,3,4.77
20011,-9.271938,27,O=C(OCC[C-]C=C=[C-]O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=C[C-]CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C24H28N3O4,422.5,31,6,0.42,10,4,5,123.25,102.85,0.0,4.41,3.06,2.03,2.4,2.38,-4.72,0.00803,1.9e-05,Moderately soluble,-6.29,0.000218,5.16e-07,Poorly soluble,-4.21,0.0259,6.12e-05,Moderately soluble,High,No,Yes,No,No,No,No,No,-5.75,0,0,0,0,0,0.56,0,2,3,4.6
4814,-9.271627,73,C=CC[S+]CCCNc1ccc(NC2C=CC(=CO)N2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,C=CC[S+]CCCNc1ccc(c(c1)C(=O)OCC=CC=C=[C-]O)NC1C=CC(=CO)N1,C24H28N3O4S,454.56,32,6,0.25,14,4,5,133.75,128.15,0.0,4.54,3.03,1.88,3.44,2.58,-4.73,0.0084,1.85e-05,Moderately soluble,-6.95,5.06e-05,1.11e-07,Poorly soluble,-4.2,0.0284,6.25e-05,Moderately soluble,High,No,Yes,No,No,Yes,No,No,-5.85,0,1,1,0,0,0.55,0,5,3,4.59
15654,-9.271405,45,O=C(OCC=CC=C=[C-]O)C1=CCP(SNC2CCCCC2)C=C1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)C1=CCP(C=C1NC1=CNC(C=C1)O)SNC1CCCCC1,C23H29N3O4PS,474.53,32,0,0.39,10,5,5,132.77,141.74,2.68,2.69,3.39,1.01,2.19,2.39,-3.82,0.0724,0.000152,Soluble,-5.32,0.00228,4.8e-06,Moderately soluble,-2.04,4.35,0.00916,Soluble,Low,No,Yes,No,No,Yes,No,No,-7.28,0,1,1,1,0,0.56,0,5,2,5.83
20010,-9.2710905,64,O=C(OCC[C-]=CC=C=[C-]O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=[C-]CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C25H29N3O4,435.52,32,6,0.36,10,4,5,127.82,102.85,2.23,4.69,3.34,2.16,2.63,3.01,-4.97,0.00463,1.06e-05,Moderately soluble,-6.58,0.000115,2.64e-07,Poorly soluble,-3.89,0.0565,0.00013,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.63,0,0,0,0,0,0.56,0,3,3,4.76
16717,-9.270057,180,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCCC=[S-]2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1[S-]=CCCC1,C23H25N3O4S,439.53,31,6,0.26,9,4,5,128.15,134.94,0.0,2.92,2.21,1.67,0.56,1.47,-3.95,0.0489,0.000111,Soluble,-5.42,0.00169,3.85e-06,Moderately soluble,-3.08,0.368,0.000838,Soluble,High,No,Yes,No,No,No,No,No,-6.91,0,0,0,1,0,0.56,1,5,2,5.1
4722,-9.269157,63,C=CC[C+]#CCCNc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,C=CC[C+]#CCCNc1ccc(c(c1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O,C25H26N3O4,432.49,32,6,0.2,11,4,5,128.95,102.85,0.0,4.22,2.86,2.01,3.13,2.45,-4.59,0.011,2.55e-05,Moderately soluble,-6.09,0.000351,8.13e-07,Poorly soluble,-3.79,0.0697,0.000161,Soluble,High,No,Yes,No,No,Yes,No,No,-5.94,0,0,1,0,0,0.55,0,5,3,4.82
3559,-9.269157,63,C=CCC#CCCNc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,C=CCC#CCCNc1ccc(c(c1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O,C25H26N3O4,432.49,32,6,0.2,11,4,5,128.95,102.85,4.32,4.22,2.86,2.01,3.13,3.31,-4.59,0.011,2.55e-05,Moderately soluble,-6.09,0.000351,8.13e-07,Poorly soluble,-3.79,0.0697,0.000161,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.94,0,0,1,0,0,0.56,0,5,3,4.82
17212,-9.268446,32,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCCCC2)ccc1NC1=CNC(I)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)I)NC1CCCCC1,C24H27IN3O3,532.39,31,6,0.33,9,3,4,136.14,82.62,4.53,5.56,4.59,2.76,3.67,4.22,-6.19,0.000341,6.41e-07,Poorly soluble,-7.06,4.68e-05,8.79e-08,Poorly soluble,-4.9,0.00667,1.25e-05,Moderately soluble,High,No,Yes,No,Yes,Yes,No,Yes,-5.6,1,2,0,0,1,0.56,0,6,3,4.67
4092,-9.267015,47,C=CCCCCPNc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,C=CCCCCPNc1ccc(c(c1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O,C24H29N3O4P,454.48,32,6,0.25,14,4,5,134.29,116.44,4.79,4.13,3.76,1.88,2.63,3.44,-4.47,0.0152,3.35e-05,Moderately soluble,-6.28,0.000237,5.22e-07,Poorly soluble,-4.2,0.0284,6.25e-05,Moderately soluble,High,No,Yes,No,Yes,Yes,No,Yes,-6.14,0,1,1,0,0,0.56,0,5,3,4.94
21706,-9.26696,87,O=[S-]C1C=CC(Nc2ccc(NC3CCCCC3)cc2C(=O)OCC=CC=C=[C-]O)=CN1,Molecule 1,O=[S-]C1NC=C(C=C1)Nc1ccc(cc1C(=O)OCC=CC=C=[C-]O)NC1CCCCC1,C24H27N3O4S,453.55,32,6,0.33,10,4,4,130.17,131.78,0.0,5.32,3.58,1.47,1.7,2.41,-5.48,0.00149,3.29e-06,Moderately soluble,-7.84,6.57e-06,1.45e-08,Poorly soluble,-4.05,0.04,8.81e-05,Moderately soluble,Low,No,Yes,No,No,Yes,No,Yes,-5.29,0,1,0,1,1,0.56,0,4,3,4.74
16762,-9.265296,19,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCCCC2)cc(NC2=CNCC=C2)c1O,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(NC2CCCCC2)cc(c1O)NC1=CNCC=C1,C24H28N3O4,422.5,31,6,0.33,9,4,5,125.2,102.85,3.93,4.43,3.53,1.81,2.64,3.27,-4.8,0.0067,1.59e-05,Moderately soluble,-6.31,0.000208,4.92e-07,Poorly soluble,-3.73,0.0794,0.000188,Soluble,High,No,Yes,No,Yes,Yes,No,Yes,-5.73,0,0,0,0,0,0.56,0,5,3,4.21
26955,-9.264963,36,[N-]C(C=C=[C-]O)=CCOC(=O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC(=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1)[N-],C24H27N4O4,435.5,32,6,0.33,9,5,5,126.64,102.85,-2.41,3.34,3.31,1.16,1.23,1.33,-4.19,0.0282,6.47e-05,Moderately soluble,-5.18,0.0029,6.65e-06,Moderately soluble,-3.12,0.328,0.000753,Soluble,High,No,Yes,No,No,No,No,No,-6.59,0,0,0,0,0,0.56,0,3,2,4.71
18618,-9.264481,107,O=C(OCC=CC=C=[C-]O)c1cc(NCC2C#[N+]CCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(NCC2CCC[N+]#C2)ccc1NC1=CNC(C=C1)O,C24H26N4O4,434.49,32,6,0.29,10,5,5,129.17,107.21,0.0,2.48,2.17,1.09,1.04,1.36,-3.57,0.116,0.000266,Soluble,-4.38,0.0183,4.21e-05,Moderately soluble,-3.64,0.0995,0.000229,Soluble,High,No,Yes,No,No,No,No,No,-7.19,0,0,0,0,0,0.55,0,3,2,5.03
21612,-9.263657,27,O=[C-]C1C=CC(Nc2ccc(NC3CCCCC3)cc2C(=O)OCC=CC=C=[C-]O)=CN1,Molecule 1,O=[C-]C1NC=C(C=C1)Nc1ccc(cc1C(=O)OCC=CC=C=[C-]O)NC1CCCCC1,C25H27N3O4,433.5,32,6,0.32,10,4,4,127.81,99.69,3.62,4.51,3.3,1.68,2.94,3.21,-4.85,0.00616,1.42e-05,Moderately soluble,-6.32,0.000205,4.73e-07,Poorly soluble,-4.01,0.0426,9.82e-05,Moderately soluble,High,No,Yes,No,Yes,Yes,No,Yes,-5.74,0,0,0,0,0,0.56,0,3,3,4.75
18988,-9.261123,48,O=C(OCC=CC=C=[C-]O)c1cc(ONC2CCCCC2)ccc1NC1=CNC([P+])C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ONC2CCCCC2)ccc1NC1=CNC(C=C1)[P+],C24H27N3O4P,452.46,32,6,0.33,10,5,4,129.03,91.85,0.0,4.34,4.22,2.36,2.03,2.59,-4.86,0.00627,1.39e-05,Moderately soluble,-5.98,0.00047,1.04e-06,Moderately soluble,-3.89,0.0583,0.000129,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.98,0,0,0,0,0,0.55,0,5,3,4.86
3181,-9.260215,55,C=CC(C)CNc1ccc(NC2=CNC(O)C=C2)c(C(=O)OC(=C)C=C=[C-]O)c1,Molecule 1,C=CC(CNc1ccc(c(c1)C(=O)OC(=C)C=C=[C-]O)NC1=CNC(C=C1)O)C,C22H24N3O4,394.44,29,6,0.18,10,4,5,116.36,102.85,4.36,3.84,2.59,1.45,2.06,2.86,-4.2,0.025,6.34e-05,Moderately soluble,-5.7,0.000795,2.01e-06,Moderately soluble,-3.32,0.188,0.000476,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.98,0,0,0,0,0,0.56,0,4,3,4.84
26965,-9.259972,61,[N-]C(OCOC=CC=C=[C-]O)Oc1cc(NC2CCCCC2)ccc1NC1=CNCC=C1,Molecule 1,O[C-]=C=CC=COCOC(Oc1cc(ccc1NC1=CNCC=C1)NC1CCCCC1)[N-],C24H29N4O4,437.51,32,6,0.38,11,5,4,127.67,84.01,-2.2,3.57,4.12,0.83,1.64,1.59,-4.21,0.0267,6.1e-05,Moderately soluble,-5.02,0.00418,9.55e-06,Moderately soluble,-3.51,0.136,0.000311,Soluble,High,No,Yes,No,No,No,No,No,-6.43,0,0,1,0,0,0.55,0,4,3,4.86
20015,-9.257669,34,O=C(OCC[N+]=CC=C=[C-]O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=[N+]CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C24H29N4O4,437.51,32,6,0.38,10,5,5,128.2,115.21,0.0,3.15,1.99,1.16,2.42,1.74,-4.02,0.0422,9.64e-05,Moderately soluble,-5.24,0.00252,5.76e-06,Moderately soluble,-3.89,0.0564,0.000129,Soluble,High,No,Yes,No,No,No,No,No,-6.73,0,0,0,0,0,0.55,0,3,2,4.82
19956,-9.257669,34,O=C(OCCN=CC=C=[C-]O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=NCCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C24H29N4O4,437.51,32,6,0.38,10,5,5,128.5,115.21,2.03,3.15,2.66,1.16,2.42,2.28,-4.02,0.0422,9.64e-05,Moderately soluble,-5.24,0.00252,5.76e-06,Moderately soluble,-3.89,0.0564,0.000129,Soluble,High,No,Yes,No,No,Yes,No,No,-6.73,0,0,0,0,0,0.56,0,3,2,4.82
14104,-9.257474,89,O=C(O)c1cc(NC2CCCCC2C=CC=C=[C-]O)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CC1CCCCC1Nc1ccc(c(c1)C(=O)O)NC1=CNC(C=C1)O,C23H26N3O4,408.47,30,6,0.3,7,4,6,120.02,113.85,2.38,3.8,2.91,0.63,1.39,2.22,-4.45,0.0144,3.53e-05,Moderately soluble,-5.89,0.000532,1.3e-06,Moderately soluble,-2.56,1.13,0.00277,Soluble,High,No,Yes,No,No,Yes,No,No,-6.09,1,0,0,0,1,0.56,0,3,2,4.99
16637,-9.257052999999999,115,O=C(OCC=CC=C=[C-]O)c1cc(NC2CC3=C2CC3)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CC2=C1CC2,C24H24N3O4,418.47,31,6,0.25,9,4,5,121.75,102.85,3.13,2.54,2.67,1.88,2.2,2.48,-3.58,0.109,0.000261,Soluble,-4.35,0.0188,4.5e-05,Moderately soluble,-3.46,0.144,0.000344,Soluble,High,No,Yes,No,No,Yes,No,No,-7.05,0,0,0,0,0,0.56,0,4,2,4.87
8821,-9.256214,189,CC1CC[O+]C(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1[O+]CCC(C1)C,C24H28N3O5,438.5,32,6,0.33,9,5,5,125.42,112.08,0.0,3.72,2.58,1.57,1.7,1.91,-4.45,0.0157,3.57e-05,Moderately soluble,-5.77,0.000753,1.72e-06,Moderately soluble,-3.1,0.349,0.000796,Soluble,High,No,Yes,No,No,Yes,No,No,-6.33,0,0,0,0,0,0.55,0,4,3,5.27
8774,-9.256214,189,CC1CCOC(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1OCCC(C1)C,C24H28N3O5,438.5,32,6,0.33,9,5,5,125.42,112.08,2.48,3.72,2.58,1.57,1.7,2.41,-4.45,0.0157,3.57e-05,Moderately soluble,-5.77,0.000753,1.72e-06,Moderately soluble,-3.1,0.349,0.000796,Soluble,High,No,Yes,No,No,Yes,No,Yes,-6.33,0,0,0,0,0,0.56,0,3,3,5.27
23219,-9.25531,42,[C-]#CC=CCOC(=O)c1cc(NC2CCCCC2)ccc1NC1=CNC(OO)C=C1,Molecule 1,[C-]#CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)OO)NC1CCCCC1,C23H26N3O4,408.47,30,6,0.35,9,4,4,119.01,91.85,3.89,4.85,3.2,2.63,2.14,3.34,-4.98,0.00426,1.04e-05,Moderately soluble,-6.51,0.000125,3.07e-07,Poorly soluble,-3.77,0.0686,0.000168,Soluble,High,No,No,No,Yes,Yes,No,Yes,-5.35,0,0,0,0,0,0.56,0,3,3,4.67
4246,-9.255129,90,C=CCCCPCNc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=[C-]O)c1,Molecule 1,C=CCCCPCNc1ccc(c(c1)C(=O)OCC=CC=[C-]O)NC1=CNC(C=C1)O,C23H29N3O4P,442.47,31,6,0.26,14,4,5,130.78,116.44,3.9,4.07,3.26,1.74,2.38,3.07,-4.37,0.019,4.3e-05,Moderately soluble,-6.22,0.000267,6.03e-07,Poorly soluble,-4.17,0.0296,6.7e-05,Moderately soluble,High,No,Yes,No,No,Yes,No,Yes,-6.11,0,1,1,0,0,0.56,0,5,3,4.97
19428,-9.253763,30,O=C(OCC=CC=C=[C-]OO)c1cc(NC2CCCCC2)ccc1Nc1cc[nH]c1,Molecule 1,OO[C-]=C=CC=CCOC(=O)c1cc(ccc1Nc1c[nH]cc1)NC1CCCCC1,C23H26N3O4,408.47,30,11,0.3,10,4,4,115.97,95.61,3.46,4.47,4.99,2.38,3.43,3.75,-4.8,0.00647,1.59e-05,Moderately soluble,-6.2,0.000259,6.35e-07,Poorly soluble,-5.06,0.00357,8.73e-06,Moderately soluble,High,No,No,No,Yes,Yes,No,Yes,-5.62,0,0,0,0,0,0.56,0,4,3,3.71
8677,-9.252719,43,CC1CCCCN1c1ccc(NC2=CNC(O)C=C2)c(C(=O)OC=CC=C=[C-]O)c1,Molecule 1,O[C-]=C=CC=COC(=O)c1cc(ccc1NC1=CNC(C=C1)O)N1CCCCC1C,C23H26N3O4,408.47,30,6,0.3,7,4,4,122.56,94.06,2.86,3.68,2.54,1.74,1.59,2.48,-4.38,0.0171,4.2e-05,Moderately soluble,-5.35,0.00184,4.52e-06,Moderately soluble,-2.5,1.3,0.00318,Soluble,High,No,Yes,No,No,Yes,No,Yes,-6.18,0,0,0,0,0,0.56,0,3,2,4.87
7609,-9.252286,27,CC1(SNc2ccc(NC3=CNCC=C3)c(C(=O)OCC=CC=C=[C-]O)c2)CCCCO1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(NSC2(C)CCCCO2)ccc1NC1=CNCC=C1,C24H28N3O4S,454.56,32,6,0.33,10,4,4,131.89,117.15,4.3,4.46,4.06,1.55,3.09,3.49,-4.95,0.00514,1.13e-05,Moderately soluble,-6.64,0.000104,2.29e-07,Poorly soluble,-4.45,0.0162,3.56e-05,Moderately soluble,High,No,Yes,No,Yes,Yes,No,Yes,-5.91,0,1,0,0,0,0.56,0,4,3,4.87
20426,-9.250402,24,O=C([O-])c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,OC1NC=C(C=C1)Nc1ccc(cc1C(=O)[O-])NC1CCCCC1,C18H22N3O3,328.39,24,6,0.39,5,3,4,96.04,96.45,2.69,3.72,0.76,0.55,0.85,1.71,-4.07,0.0277,8.42e-05,Moderately soluble,-5.44,0.0012,3.66e-06,Moderately soluble,-3.2,0.206,0.000628,Soluble,High,No,Yes,Yes,No,Yes,No,No,-5.66,0,0,0,0,0,0.56,0,0,1,4.07
14099,-9.250402,24,O=C(O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,OC1NC=C(C=C1)Nc1ccc(cc1C(=O)O)NC1CCCCC1,C18H23N3O3,329.39,24,6,0.39,5,3,5,97.98,93.62,0.53,3.72,2.1,0.55,0.85,1.55,-4.08,0.0273,8.3e-05,Moderately soluble,-5.38,0.00138,4.19e-06,Moderately soluble,-3.2,0.207,0.000628,Soluble,High,No,Yes,No,No,No,No,No,-5.67,0,0,0,0,0,0.56,0,0,1,4.11
7031,-9.248403,32,CC(C)Nc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC(C)C,C21H24N3O4,382.43,28,6,0.24,9,4,5,112.03,102.85,2.29,3.22,2.22,1.31,1.65,2.14,-3.8,0.06,0.000157,Soluble,-5.05,0.00339,8.86e-06,Moderately soluble,-2.92,0.463,0.00121,Soluble,High,No,Yes,No,No,Yes,No,No,-6.35,0,0,0,0,0,0.56,0,3,2,4.51
